8.335582904193712395e+00
5.744608407435209507e+00
4.685609179994334461e+00
4.083281659561654564e+00
3.681574782599573492e+00
3.533725018086640635e+00
3.378872314225072504e+00
3.215843908164812248e+00
3.208792362524115482e+00
3.061817482761714615e+00
3.085666389568992418e+00
2.880760164364524645e+00
2.841174218965613285e+00
2.832025813019793947e+00
2.783427720484526358e+00
2.533562414024187248e+00
2.511285595271898430e+00
2.397555133570795416e+00
2.459112110345259783e+00
2.416032809278239490e+00
2.320386482321697752e+00
2.405145341935365000e+00
2.409191079761670906e+00
2.315934243409529802e+00
2.180567580720652821e+00
2.224308413007984875e+00
2.310806818630384285e+00
2.177650373914967297e+00
2.068300498568493406e+00
2.126489053601804180e+00
2.072659584491149065e+00
2.116963526476984381e+00
1.932864943276281000e+00
1.992132394210152091e+00
1.960909287566724002e+00
2.202781340350275396e+00
1.837980415510094723e+00
1.867628286714139163e+00
2.017247661300327621e+00
1.910650897285212535e+00
1.916831227748290400e+00
1.835501296364742796e+00
1.900826866212098398e+00
1.778091724152150332e+00
1.753230452537536621e+00
1.641098853038704952e+00
1.745928980734037239e+00
1.662582086480182131e+00
1.636130938063497187e+00
1.804492851962213873e+00
1.559867804465086660e+00
1.517436671516169566e+00
1.574990339901136238e+00
1.500801650078400273e+00
1.578521858090939700e+00
1.592213954614556393e+00
1.563429448915564457e+00
1.581279501966808221e+00
1.555779383234355828e+00
1.516225210998369377e+00
1.543675996687101204e+00
1.428291990705158332e+00
1.447497362027997614e+00
1.486363786718119639e+00
1.407650031473325569e+00
1.421144148577814459e+00
1.483871274668237428e+00
1.434088964825091184e+00
1.446351509379304012e+00
1.504930818858353891e+00
1.468243591163469475e+00
1.403923164243283450e+00
1.461551181648088615e+00
1.433307642522065439e+00
1.305187676263892094e+00
1.293288572974826911e+00
1.442423773848492186e+00
1.298404556253682118e+00
1.310676398484603267e+00
1.287498838227728148e+00
1.337074743664782961e+00
1.284877744705780644e+00
1.289524790709433377e+00
1.265004204667132814e+00
1.227931632943775275e+00
1.302677357326383234e+00
1.300723062261291085e+00
1.262898618760316172e+00
1.270317117805066287e+00
1.256059824124626578e+00
1.206935568996097663e+00
1.267640117717825810e+00
1.208004722128743769e+00
1.211971983961437127e+00
1.172649885649266421e+00
1.225313917450282952e+00
1.214021825272104005e+00
1.185054584041885795e+00
1.148319287144619505e+00
1.144288212708804986e+00
